user_id,boarding_id,label
U23,173.0,0
U23,174.0,0
U23,175.0,0
U23,176.0,1
U23,177.0,0
U23,178.0,0
U23,179.0,0
U23,180.0,0
U23,181.0,0
U23,182.0,1
U23,183.0,1
U23,184.0,0
U23,185.0,0
U23,186.0,0
U23,187.0,0
U23,188.0,0
U23,189.0,0
U23,190.0,0
U23,191.0,1
U23,192.0,0
U23,193.0,0
U23,194.0,0
U23,195.0,1
U23,196.0,0
U23,197.0,0
U23,198.0,0
U23,199.0,0
U23,200.0,0
U23,201.0,1
U23,202.0,0
U23,203.0,0
U23,204.0,0
U23,205.0,0
U23,206.0,0
U23,207.0,0
U23,208.0,0
U23,209.0,0
U23,210.0,0
U23,211.0,0
U23,212.0,0
U23,213.0,1
U23,214.0,0
U23,215.0,0
U23,216.0,0
U23,217.0,0
U23,218.0,0
U23,219.0,0
U23,220.0,0
U23,221.0,0
U23,222.0,0
U23,223.0,0
U23,224.0,0
U23,225.0,0
U23,226.0,0
U23,227.0,1
U23,228.0,0
U23,229.0,0
U23,230.0,0
U23,231.0,1
U23,232.0,0
U23,233.0,0
U23,234.0,0
U23,235.0,0
U23,236.0,0
U23,237.0,0
U23,238.0,0
U23,239.0,0
U23,240.0,1
U23,241.0,1
U23,242.0,0
U23,243.0,0
U23,244.0,1
U23,245.0,0
U23,246.0,0
U23,247.0,0
U23,248.0,1
U23,249.0,0
U23,250.0,0
U23,251.0,0
U23,252.0,0
U23,253.0,0
U23,254.0,0
U23,255.0,0
U23,256.0,1
U23,257.0,0
U23,258.0,0
U23,259.0,0
U23,260.0,0
U23,261.0,0
U23,262.0,0
U23,263.0,0
U23,264.0,0
U23,265.0,0
U23,266.0,0
U23,267.0,1
U23,268.0,0
U23,269.0,0
U23,270.0,0
U23,271.0,1
U23,272.0,0
U23,273.0,0
U23,274.0,0
U23,275.0,0
U23,276.0,0
U23,277.0,0
U23,278.0,0
U23,279.0,0
U23,280.0,0
U23,281.0,0
U23,282.0,0
U23,283.0,0
U23,284.0,0
U23,285.0,0
U23,286.0,0
U23,287.0,0
U23,288.0,1
U23,289.0,0
U23,290.0,0
U23,291.0,0
U23,292.0,0
U23,293.0,1
U23,294.0,0
U23,295.0,0
U23,296.0,0
U23,297.0,0
U23,298.0,1
U23,299.0,0
U23,300.0,1
U23,301.0,0
U23,302.0,0
U23,303.0,1
U23,304.0,0
U23,305.0,1
U23,306.0,0
U23,307.0,0
U23,308.0,0
U23,309.0,0
U23,310.0,0
U23,311.0,0
U23,312.0,0
U23,313.0,0
U23,314.0,0
U23,315.0,0
U23,316.0,1
U23,317.0,1
U23,318.0,0
U23,319.0,1
U23,320.0,0
U23,321.0,0
U23,322.0,0
U23,323.0,1
U23,324.0,0
U23,325.0,0
U23,326.0,0
U23,327.0,0
U23,328.0,0
U23,329.0,0
U23,330.0,1
U23,331.0,0
U23,332.0,0
U23,333.0,0
U23,334.0,0
U23,335.0,1
U23,336.0,1
U23,337.0,0
U23,338.0,0
U23,339.0,0
U23,340.0,1
U23,341.0,0
U23,342.0,0
U23,343.0,0
U23,344.0,0
U23,345.0,0
U23,346.0,0
U23,347.0,0
U23,348.0,1
U23,349.0,0
U23,350.0,0
U23,351.0,0
U23,352.0,0
U23,353.0,0
U23,354.0,0
U23,355.0,0
U23,356.0,0
U23,357.0,0
U23,358.0,0
U23,359.0,0
U23,360.0,1
U23,361.0,0
U23,362.0,0
U23,363.0,0
U23,364.0,1
U23,365.0,0
U23,366.0,0
U23,367.0,0
U23,368.0,0
U23,369.0,0
U23,370.0,0
U23,371.0,0
U23,372.0,0
U23,373.0,0
U23,374.0,0
U23,375.0,0
U23,376.0,0
U23,377.0,0
U23,378.0,0
U23,379.0,0
U23,380.0,0
U23,381.0,0
U23,382.0,0
U23,383.0,0
U23,384.0,0
U23,385.0,1
U23,386.0,0
U23,387.0,0
U23,388.0,0
U23,389.0,0
U23,390.0,1
U23,391.0,0
U23,392.0,0
U23,393.0,0
U23,394.0,0
U23,395.0,1
U23,396.0,0
U23,397.0,0
U23,398.0,0
U23,399.0,0
U23,400.0,0
U23,401.0,0
U23,402.0,0
U23,403.0,0
U23,404.0,0
U23,405.0,1
U23,406.0,0
U23,407.0,0
U23,408.0,0
U23,409.0,0
U23,410.0,0
U23,411.0,0
U23,412.0,0
U23,413.0,0
U23,414.0,0
U23,415.0,0
U23,416.0,1
U23,417.0,0
U23,418.0,0
U23,419.0,0
U23,420.0,0
U23,421.0,1
U23,422.0,0
U23,423.0,0
U23,424.0,0
U23,425.0,0
U23,426.0,0
U23,427.0,1
U23,428.0,0
U23,429.0,0
U23,430.0,0
U23,431.0,0
U23,432.0,0
U23,433.0,0
U23,434.0,1
U23,435.0,0
U23,436.0,1
U23,437.0,0
U23,438.0,0
U23,439.0,0
U23,440.0,0
U23,441.0,0
U23,442.0,1
U23,443.0,0
U23,444.0,0
U23,445.0,0
U23,446.0,0
U23,447.0,0
U23,448.0,0
U23,449.0,0
U23,450.0,0
U23,451.0,0
U23,452.0,1
U23,453.0,0
U23,454.0,0
U23,455.0,0
U23,456.0,0
U23,457.0,0
U23,458.0,0
U23,459.0,0
U23,460.0,1
U23,461.0,1
U23,462.0,0
U23,463.0,1
U23,464.0,0
U23,465.0,0
U23,466.0,0
U23,467.0,0
U23,468.0,0
U23,469.0,0
U23,470.0,0
U23,471.0,0
U23,472.0,0
U23,473.0,0
U23,474.0,1
U23,475.0,0
U23,476.0,0
U23,477.0,0
U23,478.0,0
U23,479.0,0
U23,480.0,0
U23,481.0,0
U23,482.0,0
U23,483.0,0
U23,484.0,0
U23,485.0,0
U23,486.0,0
U23,487.0,0
U23,488.0,0
U23,489.0,1
U23,490.0,0
U23,491.0,0
U23,492.0,0
U23,493.0,0
U23,494.0,0
U23,495.0,0
U23,496.0,0
U23,497.0,0
U23,498.0,0
U23,499.0,0
U23,500.0,0
U24,1.0,0
U24,2.0,0
U24,3.0,0
U24,4.0,0
U24,5.0,0
U24,6.0,0
U24,7.0,0
U24,8.0,0
U24,9.0,0
U24,10.0,0
U24,11.0,0
U24,12.0,0
U24,13.0,0
U24,14.0,0
U24,15.0,0
U24,16.0,0
U24,17.0,0
U24,18.0,0
U24,19.0,0
U24,20.0,0
U24,21.0,0
U24,22.0,0
U24,23.0,0
U24,24.0,0
U24,25.0,0
U24,26.0,0
U24,27.0,0
U24,28.0,0
U24,29.0,0
U24,30.0,0
U24,31.0,0
U24,32.0,0
U24,33.0,0
U24,34.0,0
U24,35.0,0
U24,36.0,0
U24,37.0,0
U24,38.0,0
U24,39.0,0
U24,40.0,0
U24,41.0,0
U24,42.0,0
U24,43.0,0
U24,44.0,0
U24,45.0,0
U24,46.0,0
U24,47.0,0
U24,48.0,0
U24,49.0,0
U24,50.0,0
U24,51.0,0
U24,52.0,0
U24,53.0,0
U24,54.0,0
U24,55.0,0
U24,56.0,0
U24,57.0,0
U24,58.0,0
U24,59.0,0
U24,60.0,0
U24,61.0,0
U24,62.0,0
U24,63.0,0
U24,64.0,0
U24,65.0,1
U24,66.0,0
U24,67.0,0
U24,68.0,0
U24,69.0,0
U24,70.0,0
U24,71.0,0
U24,72.0,0
U24,73.0,0
U24,74.0,0
U24,75.0,0
U24,76.0,1
U24,77.0,0
U24,78.0,0
U24,79.0,0
U24,80.0,0
U24,81.0,0
U24,82.0,0
U24,83.0,0
U24,84.0,0
U24,85.0,0
U24,86.0,0
U24,87.0,0
U24,88.0,0
U24,89.0,0
U24,90.0,0
U24,91.0,1
U24,92.0,0
U24,93.0,0
U24,94.0,0
U24,95.0,0
U24,96.0,0
U24,97.0,0
U24,98.0,0
U24,99.0,0
U24,100.0,0
U24,101.0,0
U24,102.0,0
U24,103.0,0
U24,104.0,0
U24,105.0,0
U24,106.0,0
U24,107.0,0
U24,108.0,0
U24,109.0,0
U24,110.0,0
U24,111.0,0
U24,112.0,0
U24,113.0,0
U24,114.0,0
U24,115.0,0
U24,116.0,0
U24,117.0,0
U24,118.0,0
U24,119.0,0
U24,120.0,0
U24,121.0,0
U24,122.0,0
U24,123.0,0
U24,124.0,0
U24,125.0,0
U24,126.0,0
U24,127.0,0
U24,128.0,0
U24,129.0,0
U24,130.0,0
U24,131.0,0
U24,132.0,0
U24,133.0,0
U24,134.0,0
U24,135.0,1
U24,136.0,0
U24,137.0,0
U24,138.0,0
U24,139.0,0
U24,140.0,0
U24,141.0,0
U24,142.0,1
U24,143.0,0
U24,144.0,0
U24,145.0,1
U24,146.0,0
U24,147.0,0
U24,148.0,0
U24,149.0,0
U24,150.0,0
U24,151.0,0
U24,152.0,0
U24,153.0,0
U24,154.0,0
U24,155.0,0
U24,156.0,0
U24,157.0,0
U24,158.0,0
U24,159.0,0
U24,160.0,0
U24,161.0,0
U24,162.0,0
U24,163.0,0
U24,164.0,0
U24,165.0,0
U24,166.0,0
U24,167.0,0
U24,168.0,0
U24,169.0,0
U24,170.0,0
U24,171.0,0
U24,172.0,0
U24,173.0,0
U24,174.0,0
U24,175.0,0
U24,176.0,0
U24,177.0,0
U24,178.0,0
U24,179.0,0
U24,180.0,0
U24,181.0,0
U24,182.0,1
U24,183.0,1
U24,184.0,0
U24,185.0,0
U24,186.0,0
U24,187.0,0
U24,188.0,0
U24,189.0,0
U24,190.0,0
U24,191.0,0
U24,192.0,0
U24,193.0,0
U24,194.0,0
U24,195.0,0
U24,196.0,0
U24,197.0,0
U24,198.0,0
U24,199.0,0
U24,200.0,0
U24,201.0,0
U24,202.0,0
U24,203.0,0
U24,204.0,0
U24,205.0,0
U24,206.0,0
U24,207.0,0
U24,208.0,0
U24,209.0,0
U24,210.0,0
U24,211.0,0
U24,212.0,0
U24,213.0,0
U24,214.0,0
U24,215.0,0
U24,216.0,0
U24,217.0,0
U24,218.0,0
U24,219.0,0
U24,220.0,0
U24,221.0,0
U24,222.0,0
U24,223.0,0
U24,224.0,0
U24,225.0,0
U24,226.0,0
U24,227.0,0
U24,228.0,0
U24,229.0,0
U24,230.0,0
U24,231.0,1
U24,232.0,0
U24,233.0,0
U24,234.0,0
U24,235.0,0
U24,236.0,0
U24,237.0,0
U24,238.0,0
U24,239.0,0
U24,240.0,0
U24,241.0,0
U24,242.0,0
U24,243.0,0
U24,244.0,1
U24,245.0,0
U24,246.0,0
U24,247.0,0
U24,248.0,0
U24,249.0,0
U24,250.0,0
U24,251.0,0
U24,252.0,0
U24,253.0,0
U24,254.0,0
U24,255.0,0
U24,256.0,0
U24,257.0,1
U24,258.0,0
U24,259.0,0
U24,260.0,0
U24,261.0,0
U24,262.0,0
U24,263.0,0
U24,264.0,0
U24,265.0,0
U24,266.0,0
U24,267.0,0
U24,268.0,0
U24,269.0,0
U24,270.0,0
U24,271.0,0
U24,272.0,0
U24,273.0,0
U24,274.0,0
U24,275.0,0
U24,276.0,0
U24,277.0,0
U24,278.0,0
U24,279.0,0
U24,280.0,0
U24,281.0,0
U24,282.0,0
U24,283.0,1
U24,284.0,0
U24,285.0,0
U24,286.0,0
U24,287.0,0
U24,288.0,0
U24,289.0,0
U24,290.0,0
U24,291.0,0
U24,292.0,0
U24,293.0,0
U24,294.0,0
U24,295.0,0
U24,296.0,0
U24,297.0,0
U24,298.0,1
U24,299.0,0
U24,300.0,0
U24,301.0,0
U24,302.0,0
U24,303.0,0
U24,304.0,0
U24,305.0,0
U24,306.0,0
U24,307.0,0
U24,308.0,0
U24,309.0,0
U24,310.0,0
U24,311.0,0
U24,312.0,0
U24,313.0,0
U24,314.0,0
U24,315.0,0
U24,316.0,0
U24,317.0,0
U24,318.0,0
U24,319.0,0
U24,320.0,0
U24,321.0,0
U24,322.0,0
U24,323.0,0
U24,324.0,0
U24,325.0,0
U24,326.0,0
U24,327.0,0
U24,328.0,0
U24,329.0,1
U24,330.0,0
U24,331.0,0
U24,332.0,0
U24,333.0,0
U24,334.0,0
U24,335.0,0
U24,336.0,0
U24,337.0,0
U24,338.0,0
U24,339.0,0
U24,340.0,1
U24,341.0,0
U24,342.0,0
U24,343.0,0
U24,344.0,0
U24,345.0,0
U24,346.0,0
U24,347.0,0
U24,348.0,0
U24,349.0,0
U24,350.0,0
U24,351.0,0
U24,352.0,0
U24,353.0,0
U24,354.0,0
U24,355.0,0
U24,356.0,0
U24,357.0,0
U24,358.0,0
U24,359.0,0
U24,360.0,1
U24,361.0,0
U24,362.0,0
U24,363.0,1
U24,364.0,0
U24,365.0,0
U24,366.0,0
U24,367.0,0
U24,368.0,0
U24,369.0,0
U24,370.0,0
U24,371.0,0
U24,372.0,0
U24,373.0,0
U24,374.0,0
U24,375.0,0
U24,376.0,0
U24,377.0,0
U24,378.0,0
U24,379.0,0
U24,380.0,0
U24,381.0,0
U24,382.0,0
U24,383.0,0
U24,384.0,0
U24,385.0,0
U24,386.0,0
U24,387.0,0
U24,388.0,0
U24,389.0,0
U24,390.0,0
U24,391.0,0
U24,392.0,0
U24,393.0,0
U24,394.0,0
U24,395.0,1
U24,396.0,0
U24,397.0,0
U24,398.0,0
U24,399.0,0
U24,400.0,0
U24,401.0,0
U24,402.0,0
U24,403.0,0
U24,404.0,0
U24,405.0,1
U24,406.0,0
U24,407.0,0
U24,408.0,0
U24,409.0,0
U24,410.0,0
U24,411.0,0
U24,412.0,0
U24,413.0,0
U24,414.0,0
U24,415.0,0
U24,416.0,0
U24,417.0,0
U24,418.0,0
U24,419.0,0
U24,420.0,0
U24,421.0,0
U24,422.0,0
U24,423.0,0
U24,424.0,0
U24,425.0,0
U24,426.0,0
U24,427.0,0
U24,428.0,0
U24,429.0,0
U24,430.0,0
U24,431.0,0
U24,432.0,0
U24,433.0,0
U24,434.0,0
U24,435.0,0
U24,436.0,0
U24,437.0,0
U24,438.0,0
U24,439.0,1
U24,440.0,0
U24,441.0,0
U24,442.0,0
U24,443.0,0
U24,444.0,0
U24,445.0,0
U24,446.0,0
U24,447.0,0
U24,448.0,0
U24,449.0,0
U24,450.0,0
U24,451.0,0
U24,452.0,0
U24,453.0,0
U24,454.0,0
U24,455.0,0
U24,456.0,0
U24,457.0,0
U24,458.0,0
U24,459.0,0
U24,460.0,1
U24,461.0,0
U24,462.0,0
U24,463.0,0
U24,464.0,0
U24,465.0,0
U24,466.0,0
U24,467.0,0
U24,468.0,0
U24,469.0,0
U24,470.0,0
U24,471.0,0
U24,472.0,0
U24,473.0,0
U24,474.0,0
U24,475.0,0
U24,476.0,1
U24,477.0,0
U24,478.0,1
U24,479.0,0
U24,480.0,0
U24,481.0,0
U24,482.0,0
U24,483.0,0
U24,484.0,0
U24,485.0,0
U24,486.0,0
U24,487.0,0
U24,488.0,0
U24,489.0,0
U24,490.0,0
U24,491.0,0
U24,492.0,0
U24,493.0,0
U24,494.0,0
U24,495.0,0
U24,496.0,0
U24,497.0,0
U24,498.0,0
U24,499.0,0
U24,500.0,0
U25,1.0,1
U25,2.0,0
U25,3.0,0
U25,4.0,0
U25,5.0,0
U25,6.0,0
U25,7.0,0
U25,8.0,0
U25,9.0,0
U25,10.0,0
U25,11.0,0
U25,12.0,0
U25,13.0,0
U25,14.0,0
U25,15.0,0
U25,16.0,0
U25,17.0,0
U25,18.0,0
U25,19.0,1
U25,20.0,0
U25,21.0,0
U25,22.0,0
U25,23.0,0
U25,24.0,0
U25,25.0,0
U25,26.0,0
U25,27.0,0
U25,28.0,0
U25,29.0,0
U25,30.0,0
U25,31.0,0
U25,32.0,0
U25,33.0,0
U25,34.0,0
U25,35.0,0
U25,36.0,0
U25,37.0,0
U25,38.0,0
U25,39.0,0
U25,40.0,0
U25,41.0,0
U25,42.0,0
U25,43.0,0
U25,44.0,0
U25,45.0,0
U25,46.0,0
U25,47.0,0
U25,48.0,0
U25,49.0,0
U25,50.0,0
U25,51.0,0
U25,52.0,0
U25,53.0,0
U25,54.0,0
U25,55.0,0
U25,56.0,0
U25,57.0,0
U25,58.0,0
U25,59.0,0
U25,60.0,0
U25,61.0,0
U25,62.0,0
U25,63.0,0
U25,64.0,0
U25,65.0,1
U25,66.0,0
U25,67.0,0
U25,68.0,0
U25,69.0,0
U25,70.0,0
U25,71.0,0
U25,72.0,0
U25,73.0,0
U25,74.0,0
U25,75.0,0
U25,76.0,0
U25,77.0,0
U25,78.0,0
U25,79.0,0
U25,80.0,0
U25,81.0,0
U25,82.0,1
U25,83.0,0
U25,84.0,0
U25,85.0,0
U25,86.0,0
U25,87.0,0
U25,88.0,0
U25,89.0,1
U25,90.0,0
U25,91.0,1
U25,92.0,0
U25,93.0,0
U25,94.0,0
U25,95.0,0
U25,96.0,0
U25,97.0,0
U25,98.0,0
U25,99.0,0
U25,100.0,0
U25,101.0,0
U25,102.0,0
U25,103.0,0
U25,104.0,0
U25,105.0,0
U25,106.0,0
U25,107.0,0
U25,108.0,0
U25,109.0,1
U25,110.0,0
U25,111.0,0
U25,112.0,0
U25,113.0,0
U25,114.0,0
U25,115.0,0
U25,116.0,0
U25,117.0,0
U25,118.0,0
U25,119.0,0
U25,120.0,0
U25,121.0,0
U25,122.0,0
U25,123.0,0
U25,124.0,0
U25,125.0,0
U25,126.0,1
U25,127.0,0
U25,128.0,0
U25,129.0,0
U25,130.0,0
U25,131.0,0
U25,132.0,0
U25,133.0,0
U25,134.0,1
U25,135.0,0
U25,136.0,0
U25,137.0,0
U25,138.0,0
U25,139.0,0
U25,140.0,0
U25,141.0,0
U25,142.0,1
U25,143.0,0
U25,144.0,0
U25,145.0,1
U25,146.0,0
U25,147.0,0
U25,148.0,0
U25,149.0,0
U25,150.0,0
U25,151.0,0
U25,152.0,0
U25,153.0,0
U25,154.0,0
U25,155.0,0
U25,156.0,0
U25,157.0,0
U25,158.0,0
U25,159.0,0
U25,160.0,0
U25,161.0,0
U25,162.0,0
U25,163.0,0
U25,164.0,0
U25,165.0,0
U25,166.0,0
U25,167.0,0
U25,168.0,0
U25,169.0,0
U25,170.0,0
U25,171.0,0
U25,172.0,0
U25,173.0,0
U25,174.0,0
U25,175.0,0
U25,176.0,0
U25,177.0,0
U25,178.0,0
U25,179.0,0
U25,180.0,0
U25,181.0,0
U25,182.0,1
U25,183.0,1
U25,184.0,0
U25,185.0,0
U25,186.0,0
U25,187.0,0
U25,188.0,0
U25,189.0,0
U25,190.0,0
U25,191.0,1
U25,192.0,0
U25,193.0,0
U25,194.0,0
U25,195.0,0
U25,196.0,0
U25,197.0,0
U25,198.0,0
U25,199.0,0
U25,200.0,0
U25,201.0,0
U25,202.0,0
U25,203.0,0
U25,204.0,0
U25,205.0,0
U25,206.0,0
U25,207.0,0
U25,208.0,0
U25,209.0,0
U25,210.0,0
U25,211.0,0
U25,212.0,0
U25,213.0,1
U25,214.0,0
U25,215.0,1
U25,216.0,0
U25,217.0,0
U25,218.0,0
U25,219.0,0
U25,220.0,0
U25,221.0,0
U25,222.0,0
U25,223.0,0
U25,224.0,0
U25,225.0,0
U25,226.0,0
U25,227.0,0
U25,228.0,0
U25,229.0,0
U25,230.0,0
U25,231.0,1
U25,232.0,0
U25,233.0,0
U25,234.0,0
U25,235.0,0
U25,236.0,0
U25,237.0,0
U25,238.0,0
U25,239.0,0
U25,240.0,0
U25,241.0,0
U25,242.0,0
U25,243.0,0
U25,244.0,1
U25,245.0,0
U25,246.0,0
U25,247.0,0
U25,248.0,0
U25,249.0,0
U25,250.0,0
U25,251.0,1
U25,252.0,0
U25,253.0,0
U25,254.0,0
U25,255.0,0
U25,256.0,0
U25,257.0,1
U25,258.0,0
U25,259.0,0
U25,260.0,1
U25,261.0,0
U25,262.0,0
U25,263.0,0
U25,264.0,0
U25,265.0,0
U25,266.0,0
U25,267.0,1
U25,268.0,1
U25,269.0,0
U25,270.0,0
U25,271.0,1
U25,272.0,0
U25,273.0,0
U25,274.0,0
U25,275.0,0
U25,276.0,0
U25,277.0,0
U25,278.0,0
U25,279.0,0
U25,280.0,0
U25,281.0,0
U25,282.0,0
U25,283.0,1
U25,284.0,0
U25,285.0,0
U25,286.0,0
U25,287.0,0
U25,288.0,0
U25,289.0,0
U25,290.0,0
U25,291.0,0
U25,292.0,0
U25,293.0,0
U25,294.0,0
U25,295.0,0
U25,296.0,0
U25,297.0,0
U25,298.0,1
U25,299.0,0
U25,300.0,0
U25,301.0,0
U25,302.0,0
U25,303.0,1
U25,304.0,0
U25,305.0,0
U25,306.0,0
U25,307.0,1
U25,308.0,0
U25,309.0,0
U25,310.0,0
U25,311.0,0
U25,312.0,0
U25,313.0,0
U25,314.0,0
U25,315.0,0
U25,316.0,0
U25,317.0,0
U25,318.0,0
U25,319.0,0
U25,320.0,0
U25,321.0,0
U25,322.0,0
U25,323.0,0
U25,324.0,0
U25,325.0,0
U25,326.0,0
U25,327.0,0
U25,328.0,0
U25,329.0,0
U25,330.0,0
U25,331.0,0
U25,332.0,0
U25,333.0,0
U25,334.0,0
U25,335.0,1
U25,336.0,0
U25,337.0,0
U25,338.0,0
U25,339.0,0
U25,340.0,1
U25,341.0,0
U25,342.0,0
U25,343.0,0
U25,344.0,1
U25,345.0,0
U25,346.0,0
U25,347.0,0
U25,348.0,0
U25,349.0,0
U25,350.0,0
U25,351.0,0
U25,352.0,0
U25,353.0,0
U25,354.0,0
U25,355.0,0
U25,356.0,0
U25,357.0,0
U25,358.0,0
U25,359.0,0
U25,360.0,1
U25,361.0,0
U25,362.0,0
U25,363.0,1
U25,364.0,0
U25,365.0,0
U25,366.0,0
U25,367.0,0
U25,368.0,0
U25,369.0,0
U25,370.0,0
U25,371.0,0
U25,372.0,0
U25,373.0,0
U25,374.0,0
U25,375.0,0
U25,376.0,0
U25,377.0,0
U25,378.0,0
U25,379.0,0
U25,380.0,0
U25,381.0,0
U25,382.0,0
U25,383.0,0
U25,384.0,0
U25,385.0,0
U25,386.0,0
U25,387.0,1
U25,388.0,0
U25,389.0,0
U25,390.0,1
U25,391.0,0
U25,392.0,0
U25,393.0,0
U25,394.0,0
U25,395.0,1
U25,396.0,1
U25,397.0,0
U25,398.0,0
U25,399.0,0
U25,400.0,0
U25,401.0,0
U25,402.0,0
U25,403.0,0
U25,404.0,0
U25,405.0,1
U25,406.0,0
U25,407.0,0
U25,408.0,0
U25,409.0,0
U25,410.0,0
U25,411.0,0
U25,412.0,0
U25,413.0,0
U25,414.0,0
U25,415.0,0
U25,416.0,0
U25,417.0,0
U25,418.0,0
U25,419.0,0
U25,420.0,0
U25,421.0,0
U25,422.0,0
U25,423.0,0
U25,424.0,0
U25,425.0,0
U25,426.0,0
U25,427.0,1
U25,428.0,0
U25,429.0,0
U25,430.0,0
U25,431.0,0
U25,432.0,0
U25,433.0,0
U25,434.0,0
U25,435.0,0
U25,436.0,0
U25,437.0,0
U25,438.0,0
U25,439.0,1
U25,440.0,0
U25,441.0,0
U25,442.0,1
U25,443.0,0
U25,444.0,0
U25,445.0,0
U25,446.0,0
U25,447.0,0
U25,448.0,0
U25,449.0,0
U25,450.0,1
U25,451.0,0
U25,452.0,0
U25,453.0,1
U25,454.0,0
U25,455.0,0
U25,456.0,0
U25,457.0,0
U25,458.0,0
U25,459.0,0
U25,460.0,1
U25,461.0,0
U25,462.0,0
U25,463.0,0
U25,464.0,0
U25,465.0,0
U25,466.0,0
U25,467.0,0
U25,468.0,1
U25,469.0,0
U25,470.0,0
U25,471.0,0
U25,472.0,0
U25,473.0,0
U25,474.0,0
U25,475.0,0
U25,476.0,1
U25,477.0,1
U25,478.0,0
U25,479.0,0
U25,480.0,0
U25,481.0,0
U25,482.0,0
U25,483.0,0
U25,484.0,0
U25,485.0,0
U25,486.0,0
U25,487.0,0
U25,488.0,0
U25,489.0,0
U25,490.0,0
U25,491.0,0
U25,492.0,0
U25,493.0,0
U25,494.0,0
U25,495.0,0
U25,496.0,0
U25,497.0,0
U25,498.0,0
U25,499.0,0
U25,500.0,0
U26,1.0,0
U26,2.0,0
U26,3.0,0
U26,4.0,0
U26,5.0,0
U26,6.0,0
U26,7.0,0
U26,8.0,0
U26,9.0,0
U26,10.0,0
U26,11.0,0
U26,12.0,0
U26,13.0,0
U26,14.0,0
U26,15.0,0
U26,16.0,0
U26,17.0,0
U26,18.0,0
U26,19.0,0
U26,20.0,0
U26,21.0,0
U26,22.0,0
U26,23.0,0
U26,24.0,0
U26,25.0,0
U26,26.0,0
U26,27.0,0
U26,28.0,0
U26,29.0,0
U26,30.0,0
U26,31.0,0
U26,32.0,0
U26,33.0,1
U26,34.0,0
U26,35.0,0
U26,36.0,0
U26,37.0,0
U26,38.0,0
U26,39.0,0
U26,40.0,0
U26,41.0,0
U26,42.0,0
U26,43.0,0
U26,44.0,0
U26,45.0,0
U26,46.0,0
U26,47.0,0
U26,48.0,0
U26,49.0,0
U26,50.0,0
U26,51.0,0
U26,52.0,0
U26,53.0,0
U26,54.0,0
U26,55.0,0
U26,56.0,0
U26,57.0,0
U26,58.0,0
U26,59.0,0
U26,60.0,0
U26,61.0,0
U26,62.0,0
U26,63.0,0
U26,64.0,0
U26,65.0,1
U26,66.0,0
U26,67.0,0
U26,68.0,0
U26,69.0,0
U26,70.0,0
U26,71.0,1
U26,72.0,0
U26,73.0,0
U26,74.0,0
U26,75.0,0
U26,76.0,0
U26,77.0,0
U26,78.0,0
U26,79.0,0
U26,80.0,0
U26,81.0,0
U26,82.0,1
U26,83.0,0
U26,84.0,0
U26,85.0,0
U26,86.0,0
U26,87.0,0
U26,88.0,0
U26,89.0,1
U26,90.0,0
U26,91.0,1
U26,92.0,0
U26,93.0,0
U26,94.0,0
U26,95.0,0
U26,96.0,0
U26,97.0,0
U26,98.0,0
U26,99.0,0
U26,100.0,0
U26,101.0,0
U26,102.0,0
U26,103.0,0
U26,104.0,0
U26,105.0,0
U26,106.0,0
U26,107.0,0
U26,108.0,0
U26,109.0,1
U26,110.0,1
U26,111.0,0
U26,112.0,0
U26,113.0,0
U26,114.0,0
U26,115.0,0
U26,116.0,0
U26,117.0,0
U26,118.0,0
U26,119.0,0
U26,120.0,0
U26,121.0,0
U26,122.0,0
U26,123.0,0
U26,124.0,0
U26,125.0,1
U26,126.0,1
U26,127.0,0
U26,128.0,1
U26,129.0,0
U26,130.0,0
U26,131.0,0
U26,132.0,0
U26,133.0,0
U26,134.0,1
U26,135.0,1
U26,136.0,0
U26,137.0,0
U26,138.0,0
U26,139.0,0
U26,140.0,0
U26,141.0,1
U26,142.0,1
U26,143.0,0
U26,144.0,0
U26,145.0,0
U26,146.0,0
U26,147.0,0
U26,148.0,1
U26,149.0,0
U26,150.0,0
U26,151.0,0
U26,152.0,0
U26,153.0,0
U26,154.0,0
U26,155.0,0
U26,156.0,0
U26,157.0,0
U26,158.0,0
U26,159.0,0
U26,160.0,0
U26,161.0,0
U26,162.0,0
U26,163.0,0
U26,164.0,0
U26,165.0,0
U26,166.0,0
U26,167.0,0
U26,168.0,0
U26,169.0,0
U26,170.0,0
U26,171.0,0
U26,172.0,0
U26,173.0,0
U26,174.0,0
U26,175.0,0
U26,176.0,0
U26,177.0,0
U26,178.0,0
U26,179.0,0
U26,180.0,0
U26,181.0,0
U26,182.0,1
U26,183.0,1
U26,184.0,0
U26,185.0,0
U26,186.0,0
U26,187.0,0
U26,188.0,0
U26,189.0,0
U26,190.0,0
U26,191.0,1
U26,192.0,0
U26,193.0,0
U26,194.0,0
U26,195.0,0
U26,196.0,0
U26,197.0,0
U26,198.0,0
U26,199.0,0
U26,200.0,0
U26,201.0,0
U26,202.0,0
U26,203.0,0
U26,204.0,0
U26,205.0,0
U26,206.0,0
U26,207.0,0
U26,208.0,0
U26,209.0,0
U26,210.0,0
U26,211.0,0
U26,212.0,0
U26,213.0,1
U26,214.0,0
U26,215.0,0
U26,216.0,0
U26,217.0,0
U26,218.0,0
U26,219.0,0
U26,220.0,0
U26,221.0,0
U26,222.0,0
U26,223.0,0
U26,224.0,0
U26,225.0,0
U26,226.0,0
